TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
118.400000000,3.69799,0.167425,0.219929,0.01188,0.699038,0.479002,0.0107676,1.33531,0.000533707,0.0774142,0.319983,0.0147551
118.442666667,3.86102,0.161102,0.255912,0.0119281,0.591881,0.361611,0.700282,1.2893,0,0.0547636,0.341057,0.00890763
118.485333333,3.9045,0.00919489,0.366019,0.0140306,0.368953,0.408897,0.700099,1.25904,0.118457,0.141961,0.281705,0.0628392
118.528000000,3.86791,0.00282696,0.230511,0.209298,0.33326,0.435345,0.511897,1.14553,0.184912,0.178308,0.28257,0.0415166
118.570666667,4.10253,0.00328217,0.227949,0.310584,0.236063,0.292747,0.274867,0.981289,0.0991332,0.150247,0.303416,0
118.613333333,4.17261,0.00279698,0.218377,0.131478,0.568364,0.0690492,0.801602,1.04457,0.00148816,0.203688,0.204047,0
118.656000000,3.24209,0.00305972,0.343575,0.131895,0.00895584,0.040325,0.932649,0.98883,0,0.198338,0.112666,0.890479
118.698666667,1.53452,0.00276397,0.380541,0.143251,0.0136351,0.232204,0.604997,0.397251,0,0.0992843,0.289414,1.67433
118.741333333,0.631497,0.00147324,0.39142,0.175401,0.0320679,0.379956,0.287175,0.0979334,0,0.0853401,0.469168,2.07949
118.784000000,0.753358,0,0.356666,0.249304,0.205352,0.485234,0.221817,0.423904,0.00929859,0.0243344,0.205829,2.06199
118.826666667,1.85671,0,0.296294,0.214832,0.503066,0.737033,0.270715,0.911821,0.0109657,0,0.250599,1.3282
118.869333333,3.2558,0.000989128,0.243625,0.180733,0.622401,0.523146,0.329098,1.1154,0.0310094,0,0.217414,0.761628
118.912000000,3.81906,0,0.221356,0.0127516,0.587724,0.314156,0.41811,1.32966,0.021935,0,0.172605,0.0569839
118.954666667,3.68223,0,0.204358,0.00950098,0.898348,0.765045,0.242681,1.28026,0.0105655,0,0.229084,0.254453
118.997333333,3.06726,0,0.137083,0.0136234,0.846708,0.750616,0.0772795,1.39654,0.011598,0.0418538,1.66397,0.343106
119.040000000,1.8574,0,0.0873138,0.00963473,0.827125,1.01863,0.0599229,1.68746,0.0313167,0.051585,2.53425,0.291196
119.082666667,1.19104,0,0.13213,0.0363979,0.687092,1.25659,0.0463798,1.47113,0.0187106,0.0858585,3.26395,0.0501186
119.125333333,0.654862,0.00505819,0.205346,0.0119905,0.200065,1.26194,0.0580753,0.520487,0.0418279,0.0943591,3.40338,0.108286
119.168000000,0.28207,0.0173726,0.411496,0.0964297,0.00296167,0.966286,0.0750658,0.00823531,0.051487,0.147858,3.10952,0.225467
119.210666667,0.225652,0.0460389,0.330754,0.183804,0.0898055,0.522023,0.125493,0.0270436,0.0935106,0.114765,2.70027,0.196961
119.253333333,0.174902,0.319691,0.43899,0.404431,0.0243918,0.173914,0.173469,0.0502399,0.0837581,0.0873675,2.36834,0.338933
119.296000000,0.665163,0.953625,0.962103,0.738355,0.102047,0.163623,0.755446,0.202964,1.22634,0.305314,0.0740422,0.217575
119.338666667,0.640121,0.940493,0.44883,0.61923,0.0123149,0.054242,0.695558,0.243946,2.35091,0.377574,0,0.444341
119.381333333,0.588876,0.708455,0.236441,0.857185,0.00365387,0.0263371,0.532028,0.200858,2.97787,0.266172,0.0547502,0.54516
119.424000000,0.890694,0.397123,0.142808,1.02132,0.00833832,0.0089043,0.409784,0.0657169,3.44956,0,0.319249,0.41265
119.466666667,0.834456,0.207347,0.228796,1.12287,0.0175162,0.00677582,0.690222,0.00544165,3.66479,0,0.413204,0.00829366
119.509333333,0.672412,0.0592837,0.182913,0.946397,0.0226152,0.00101451,0.829828,0.100659,3.59321,0.0437373,0.388533,0.00089401
119.552000000,0.81032,0.055172,0.0224071,0.815747,0.0288839,0.000971063,0.887006,0.0899524,3.04631,0.299388,0.295273,0.094079
119.594666667,1.00497,0.00277655,0.0277826,1.04412,0,0.00196977,1.1224,0.0667072,2.39697,0.131696,0.120994,0.128078
119.637333333,0.548417,0.0364405,0.0102722,0.775767,0,0.0177787,0.960732,0.0638454,1.96378,0.15478,0.0257288,1.72878
119.680000000,0.17066,0,0.0112086,0.724825,0.00910398,0.0412836,1.10881,0.0351232,1.37788,0.112292,0.0947184,3.14249
119.722666667,0.312239,0,0.10748,0.642893,0.0218164,0.456938,0.926193,0.00568221,0.306659,0.0575536,1.11466,3.06788
119.765333333,0.0301075,0.000358105,0.448365,0.435971,0.0680472,0.71711,0.681079,0.0466507,0.208395,0.0491743,2.62569,2.09737
119.808000000,0.000699053,0.00187939,0.609003,0.187615,0.0688026,0.832786,0.422827,0.0657583,0.223876,0.065046,3.59555,0.716431
119.850666667,0.00056143,0.169435,0.674457,0.224957,0.0515076,0.812821,0.0596548,0.0253557,0.317025,0.19456,3.70913,0.330246
119.893333333,0.00318356,0.00792615,0.255975,0.00911359,0.0861396,0.660127,0.110419,0.063489,0.111683,0.199931,3.34452,0.188681
119.936000000,0.45164,0.168996,0.326669,0.101066,0.776444,0.070917,0.371972,0.0354595,0.00967355,0.474726,2.36065,0.169643
119.978666667,0.63734,0.300727,0.376616,0.0118373,1.04043,0.342692,0.500892,0.0540207,0.490459,1.89599,1.18616,0.391587
120.021333333,0.820873,0.163898,0.278152,0.178358,0.791737,0.371342,1.00703,0.0937609,1.75177,1.93877,0.014822,0.377383
120.064000000,0.913311,0.122896,0.362356,0.511886,0.434019,0.00656759,0.954876,0.0984504,2.50377,1.06337,0.000361159,0.446101
120.106666667,0.969462,0.00114973,0.320392,0.646395,0.240417,0.00377551,0.858946,0.105366,2.76831,0.701837,0.000921091,0.441326
120.149333333,0.806256,0.0055737,0.426111,0.810891,0.0273787,0.041301,0.693849,0.0778318,2.73931,0.529899,0.719528,0.351391
120.192000000,0.528381,0.0292289,0.738553,0.55737,0.0259197,0.533937,0.256262,0.0252428,1.93163,0.397503,2.06874,7.16103e-05
120.234666667,0.0875811,0.0427507,1.21957,0.115818,0.0274483,0.740742,0.0822115,0.0311067,0.465002,0.0960937,2.80677,0.000104024
120.277333333,0.083527,0.0826465,1.22209,0,0.0358791,0.998146,0.0549773,0.0105542,0.315374,0.0291786,3.565,0.000259475
120.320000000,0.0374908,0.15162,1.19092,0.00986617,0.108405,1.17973,0.0300136,0.0241012,0.165866,0.0462786,3.99608,0.171877
120.362666667,0.070598,0.117472,0.932711,0.0270709,0.163933,1.30265,0.263045,0.0269715,0.071685,0.0585189,4.00208,0.0694705
