TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
2.136235828,0.0173698,2.4018,0.195473,0.110333,2.55579,0.623638,0,0.0308197,0.752375,1.38841,0.00168488,1.67254
2.182675737,0.0496375,2.40786,0.0691458,0.115164,2.41806,0.582949,0.00326244,0.00689938,0.832458,1.55554,0.00126936,1.72443
2.229115646,0.0458244,2.36915,0.0742519,0.112236,2.3982,0.501837,0,0.00106865,0.903027,1.55264,0.000639095,1.7828
2.275555556,0.0305825,2.31581,0.0899845,0.0931825,2.51951,0.398632,0,0.0706421,0.866267,1.29852,0.036277,1.80029
2.321995465,0,2.28866,0.0870238,0.0669342,2.7023,0.39139,0,0.111122,0.907157,1.09457,0.162226,1.61483
2.368435374,0,2.09978,0.0386679,0.0597429,2.61794,0.39689,0,0.221611,1.06014,1.53225,0.102219,1.39305
2.414875283,0.00307283,2.62685,0.0979607,0.0975897,2.1991,0.401991,0.102293,0.0599342,1.04839,2.16174,0.0283536,0.691729
2.461315193,0.00222198,2.61201,0.1853,0.104815,1.87598,0.538776,0.182337,0.0139934,1.11925,2.21242,0.0576873,0.6025
2.507755102,0.0146974,2.51686,0.0975505,0.107591,1.74867,0.650878,0.180888,0.0206869,1.01326,2.29272,0.097788,0.712301
2.554195011,0.0454426,2.49057,0.10907,0.110251,1.91602,0.705989,0.129228,0.0264672,0.801848,2.41948,0.151709,0.71773
2.600634921,0.0176282,2.53186,0.120061,0.117664,2.00674,0.725481,0.0700957,0.0322506,0.647111,2.43642,0.174438,0.790367
2.647074830,0.0159682,2.75592,0.105584,0.124712,1.95006,0.730615,0.0267069,0.0345087,0.572112,2.43415,0.125651,0.89906
2.693514739,0.000174495,3.05634,0.0744252,0.116349,1.83516,0.746081,0.216279,0.0316934,0.584857,2.35874,0.0948896,0.79416
2.739954649,0.000406907,3.08136,0.0110562,0.107718,1.6005,0.750713,1.21149,0.0230409,0.652257,2.18154,0.10008,0.445605
2.786394558,0.000399078,3.01847,0.00999399,0.111627,1.27815,0.727129,1.57261,0.00994456,0.829776,1.47164,0.122628,0.980709
2.832834467,0.000227752,3.02385,0.0399207,0.112451,1.77755,0.617488,1.4878,0.0156918,0.815961,0.247345,0.135068,1.51535
2.879274376,0,2.75671,0.303488,0.0967999,2.27827,0.586981,1.10791,0.0409932,0.86034,0.0397471,0.207772,1.67529
2.925714286,0,2.23954,0.392991,0.11475,2.63149,0.573405,0.690809,0.068345,1.01233,0.0656114,0.113223,1.61029
2.972154195,0.304846,1.92962,0.181452,0.250547,2.8708,0.500186,0.604027,0.0915843,1.05,0.0727198,0,1.18977
3.018594104,0.291035,1.21711,0.192889,0.677732,2.81492,0.443698,1.12155,0.0615488,1.11657,0.0890091,0,1.2788
3.065034014,0.0832889,0.647994,0.0354807,1.50533,2.23577,0.344265,1.50601,0.536559,0.996566,0.0628546,0.121287,1.44315
3.111473923,0.000320043,0.622754,0.0465887,2.56134,0.92016,0.142686,1.98212,0.214714,0.896296,0.0462705,0.320189,1.85063
3.157913832,0.000618745,0.860183,0.0247519,2.80282,0.668921,0.114687,2.03795,0.236645,0.68357,0.0539307,0.566977,1.92111
3.204353741,0.000414554,0.907451,0.0094577,2.80367,0.57588,0.113342,1.99386,0.259071,0.602556,0.0955039,0.551781,1.9623
3.250793651,0.000159476,1.05212,0.0267507,2.74199,0.389469,0.128749,1.98125,0.351799,0.506337,0.0883514,0.448759,2.18158
3.297233560,0,1.51018,0.132796,2.48361,0.238039,0.110684,2.01965,0.55965,0.0919632,0,0.495038,2.19467
3.343673469,0,1.78808,0.0634969,1.84039,0.128088,0.147751,2.00736,0.716273,0.0308845,0,0.629065,2.27603
3.390113379,0,1.78947,0.00922679,1.44538,0,0.171138,2.00278,0.72554,0.0124742,0,0.646228,2.4781
3.436553288,0.000271023,1.4498,0.0110852,1.41772,0.145025,0.15812,2.1306,0.657283,0,0.0264194,0.626591,2.57734
3.482993197,0.000583598,1.41043,0.0384898,1.39622,0.456507,0.12332,2.1359,0.619217,0,0.0454089,0.698281,2.49857
3.529433107,0.000768084,1.62741,0.0127608,1.35312,0.587786,0.108384,2.09585,0.617307,0.0232202,0.0459736,0.754599,2.36661
3.575873016,0.000709941,1.81935,0,1.13943,0.690975,0.110663,2.09033,0.644477,0.0689474,0.0927194,0.80586,2.27012
3.622312925,0.000499503,1.93435,0.00165312,0.869873,0.917264,0.108522,2.21025,0.617209,0.0394321,0.0991526,0.865636,2.1562
3.668752834,0.00018933,1.86692,0.0979599,0.954032,0.908294,0.11297,2.32933,0.578256,0.0538783,0.0603743,0.845293,2.19625
3.715192744,9.73501e-05,1.60685,0.0743448,1.06869,0.748831,0.136741,2.38157,0.558112,0.0647537,0.0327458,0.819549,2.23698
3.761632653,6.34483e-05,1.44911,0.0228838,1.3617,0.537553,0.17743,2.4236,0.537866,0.0814674,0.00733851,0.732098,2.29999
3.808072562,0.00671228,1.31722,0.0110354,1.91846,0.253627,0.26908,2.5426,0.480213,0.0715437,0.00784231,0.718045,2.38295
3.854512472,0.00249866,1.26659,0.00151356,2.21669,0,0.502619,2.0964,0.377053,0.226193,0.00814146,0.52823,2.72281
3.900952381,0.000374586,1.37766,0.0343057,2.40207,0,0.567935,2.01799,0.204033,0.343152,0.00807804,0.441436,2.79308
3.947392290,0.0800188,1.43388,0.0385585,2.50727,0,0.520482,2.12893,0.0919222,0.430052,0.00806551,0.390135,2.79995
3.993832200,0.0745544,1.35991,0.00143794,2.5381,0.229452,0.489377,2.34159,0.0772887,0.486114,8.84091e-06,0.364158,2.56752
4.040272109,0.0508336,1.27205,0.00115141,2.45704,0.149081,0.449284,2.34442,0.0992194,0.439112,0.0255298,0.380683,2.65584
4.086712018,0.0104048,1.30953,0.00274509,2.28644,0.00300163,0.411765,2.15565,0.141333,0.290863,0.0592083,0.436755,2.86332
4.133151927,0.0113345,1.41326,0.00239015,2.30805,0.0182368,0.370319,1.77353,0.112448,0.257685,0.0751668,0.466615,2.82609
4.179591837,0.075941,1.21582,0.000722704,2.37593,0.0276252,0.306447,1.94123,0.047583,0.333718,0.0550377,0.42304,2.79276
4.226031746,0.101495,1.093,0.00481449,2.36432,0.03342,0.238042,2.27271,0.000338126,0.352907,0,0.321581,2.71999
4.272471655,0.0704688,1.13005,0.0554997,1.85454,0.0694028,0.170258,2.27293,0.00727581,0.328942,0.187579,0.641987,2.5688
4.318911565,0.0224498,1.1184,0.174965,0.765993,0.740648,0.197537,1.86895,0.00331503,0.365671,0.847294,1.49983,1.95793
4.365351474,0.0586068,1.19211,0.408305,0.109905,1.90308,0.337393,0.852359,0,0.63987,1.90226,1.85832,0.526787
4.411791383,0,1.52405,0.470963,0.00198059,2.31947,0.392953,0.177357,0.0624361,1.13904,2.37724,0.952241,0.337322
4.458231293,0,1.69261,0.303806,0.000333602,2.40348,0.347977,0.158456,0.166639,1.20007,2.37841,0.0344552,0.942758
4.504671202,0.140568,2.01599,0.211641,0.0228496,2.3865,0.230326,0.227773,0.0666072,1.27987,2.13914,0.000691381,0.789568
4.551111111,0.177958,2.6314,0.165079,0.0496028,2.40262,0.125468,0.291984,0.00167423,1.41494,1.61399,0.000325312,0.20997
4.597551020,0.176482,3.03476,0.0866994,0.109001,2.18615,0.103325,0.424877,0.0912827,0.77894,2.36528,0.000135072,0.130889
4.643990930,0.0959496,2.85393,0.145741,0.179589,2.23665,0.0940804,1.00363,0.194837,0.210095,2.37425,0.000708289,0.84976
4.690430839,0.000542181,2.11957,0.193792,0.184814,2.43845,0.0825273,0.937614,0.158183,0.334912,2.42345,0.0224255,1.5686
4.736870748,0.000516799,1.80435,0.196958,0.215233,2.37256,0.0795926,0.79296,0.128952,0.337901,2.40184,0.0372702,2.0629
4.783310658,0.000359974,1.92198,0.163637,0.227325,2.23578,0.0866126,0.963398,0.113508,0.28784,2.42463,0.0333621,2.07083
4.829750567,0,1.92168,0.150731,0.178458,2.40934,0.0987622,1.02799,0.120746,0.239828,2.43236,6.87912e-05,1.90795
4.876190476,0,1.8031,0.125603,0.192203,2.55244,0.373924,1.26894,0.104047,0.3312,2.48869,0.000174171,1.66608
4.922630385,0.107245,1.90938,0.0556193,0.180702,2.54708,0.280191,1.69425,0.0946598,0.578007,2.40202,0.000582701,1.50799
4.969070295,0.0472025,1.86146,0.0373283,0.169953,2.2776,0.278139,2.06244,0.0873743,0.903632,2.07795,0.0253624,1.26698
5.015510204,4.77519e-05,2.13486,0,0.154512,2.11822,0.0790792,2.28735,0.110909,0.946942,1.85965,0.343713,0.41814
5.061950113,0.000280782,2.39563,0.0135577,0.157237,2.13766,0.0846917,2.16941,0.143867,0.77937,1.82509,0.497564,0.290898
5.108390023,0.000298689,2.33976,0.0405744,0.147691,2.20129,0.0898055,2.07597,0.170087,0.849037,1.78219,0.499804,0.286228
5.154829932,0.00032998,2.15979,0.0541877,0.118365,2.13877,0.0959846,1.99203,0.178088,0.979167,1.72686,0.549309,0.368179
5.201269841,0.000324671,2.0947,0.0557919,0.10153,2.04502,0.0916331,1.84982,0.181733,0.999963,1.62118,0.553633,0.425456
5.247709751,0.000475591,2.2157,0.0569322,0.0882735,1.93061,0.0792183,1.62823,0.411339,0.984827,1.33885,0.55263,0.428076
5.294149660,0.000641182,2.27287,0.0747576,0.0803361,1.95829,0.0823939,1.64163,0.558283,1.04305,0.835415,0.417527,0.370409
5.340589569,0.223214,1.97717,0.132441,0.0561837,1.94614,0.0574444,1.88605,0.348354,1.43312,0.20864,0.207413,0.553061
5.387029478,0.0896535,2.22946,0.0946612,0.0727777,1.77196,0.127845,2.07447,0.154725,1.52899,0.108278,0.0226639,0.860451
5.433469388,0.0741408,2.37547,0.0582661,0.0841757,1.81956,0.436743,2.2054,0.0182873,1.71457,0.0686347,0.000876135,1.15336
5.479909297,0.11854,2.15243,0.0734906,0.0603047,1.80674,0.56661,2.28987,0.0195699,1.68178,0.0291306,0,1.35537
5.526349206,0.107086,1.9329,0.05476,0.0529729,1.88003,0.612274,2.30001,0.0249483,1.66597,0.0375376,0,1.36085
5.572789116,0.120723,2.04075,0.0277184,0.0550607,1.79916,0.577361,2.23833,0.0305383,1.52647,0.0462372,0,1.31363
5.619229025,0.144749,2.30268,0.0203305,0.0509222,1.82751,0.440147,2.23865,0.0178582,1.30561,0,0,1.25368
5.665668934,0.135101,2.3681,0.0264005,0.0775992,1.88291,0.381314,2.50449,0.00297799,0.994174,0,0.0791868,1.32384
5.712108844,0.0249271,2.22629,0.0444441,0.0941818,1.93479,0.384058,2.6729,0.00254897,0.951907,0,0.450723,1.29943
5.758548753,0,2.17201,0.052504,0.106747,1.89132,0.32126,2.5453,0.00279472,1.01668,0,0.703249,1.10233
5.804988662,0,2.20391,0.105583,0.110088,1.56867,0.554807,2.41836,0.126117,0.950451,0,0.795276,1.00035
5.851428571,9.38437e-05,2.36101,0.285193,0.205758,1.29572,0.672301,2.2228,0.546314,0.864032,0.0101179,0.472215,0.84181
5.897868481,0.000330086,2.65479,0.421431,0.127534,1.42246,0.600149,1.34741,0.92746,0.899009,0.427033,0.352366,0.901723
5.944308390,0.000221737,2.41155,0.501177,0.12168,1.51521,0.886395,0.598777,0.397473,1.75599,0.329529,0.749376,1.18236
5.990748299,0.0208394,2.20569,0.506684,0.126127,1.62702,0.630476,0.58831,0.0204248,2.29929,0.132321,0.668869,1.30784
6.037188209,0,3.01794,0.216918,0.511197,1.84242,0.388159,0.588243,0.0194893,2.26807,0.0524678,0.386446,1.22346
6.083628118,0,3.47957,0.119737,0.534898,2.21104,0.630176,0.319484,0.0365009,2.53982,0,0.124641,0.835215
6.130068027,0,3.52452,0.142678,0.434567,2.45785,0.88869,0.0519206,0.129272,2.60835,0.0130158,0,0.594799
6.176507937,7.99118e-05,3.39557,0.167874,0.367251,2.57405,0.885063,0.0390608,0.0986809,2.30859,0.0193055,0,0.852189
6.222947846,0.000137877,3.11964,0.182086,0.276824,2.69623,0.737468,0.0672434,0.0350499,1.84556,0.129092,0,1.0346
6.269387755,0.00010158,2.9404,0.14812,0.0754616,3.23271,0.329931,0.232721,0.0161225,1.85505,0.133858,0.0400831,0.965705
6.315827664,4.46567e-05,2.99826,0.0577347,0.0927794,3.48909,0.11121,0.0900478,0.00214042,1.96376,0.108258,0.00255062,1.09373
6.362267574,0,3.0896,0.0960341,0.0949306,3.5395,0.33943,0,0.0677277,2.16242,0.0162469,0,1.33612
6.408707483,0,3.2412,0.100904,0.11819,3.4573,0.346083,0,0.127383,2.39296,0,0,1.48698
6.455147392,0,3.35289,0.037272,0.1295,3.28946,0.18207,0.0606803,0.190235,2.61581,0.107742,0.000282132,1.4901
6.501587302,0,3.45105,0.039353,0.144894,3.11033,0.267529,0.395202,0.351357,2.42689,0.0541668,0.00076968,1.4018
6.548027211,0,3.41899,0.00290082,0.145407,2.94363,0.423479,0.382598,0.363785,2.21752,0.00868233,0.00378355,1.35788
6.594467120,0,3.32424,0.00265992,0.143692,2.86997,0.544869,0.386758,0.391002,2.05008,0.0061971,0.00105407,1.4201
6.640907029,0,3.31871,0.0208602,0.163504,3.05845,0.460123,0.341317,0.247136,2.01762,0.0017544,0.187372,1.54154
6.687346939,0,3.26957,0.115392,0.156902,3.1646,0.478613,0.344957,0.215211,2.27142,0,0.062906,1.6549
6.733786848,0.0863093,3.08668,0.203386,0.162959,2.98997,0.414409,0.311252,0.125997,2.43922,0,0.00403895,1.6767
6.780226757,0.0671142,2.98786,0.205229,0.145889,2.70521,0.405809,0.271198,0.0309892,2.46341,0.0278599,0.00231489,1.52375
6.826666667,0.36123,3.14999,0.0833467,0.095001,1.96401,0.396892,0.129672,0.0709273,2.02271,0.365108,0.000835738,0.956071
6.873106576,0.331067,3.39171,0.0378216,0.0263465,0.3948,1.14739,0.188528,0.395127,1.65669,0.54185,0.0302948,0.271879
6.919546485,0.265168,3.36553,0.0576409,0.0210736,0.390743,1.2563,0.168866,0.462579,1.69806,0.19267,0.038978,0.249764
6.965986395,0.288055,3.17064,0.0692439,0.0198788,0.391719,1.33266,0.347412,0.613433,1.80874,0.00555403,0.00652988,0.179508
7.012426304,0.28669,3.06102,0.136094,0.00275181,0.215568,1.32224,0.407539,0.750556,1.8357,0.0390455,0.00944763,0.273492
7.058866213,0.533301,3.03197,0.169622,0,0.410905,0.893591,0.5826,0.681684,1.83325,0.0365629,0.25211,0.211017
7.105306122,0.519232,3.03289,0.129865,0.00161028,0.577755,0.872723,0.861028,0.466702,1.66717,0.0313252,0.430693,0.195326
7.151746032,0.353087,3.26787,0.0729486,0.00890393,0.64599,0.886345,0.815382,0.360389,1.44208,0,0.485185,0.24598
7.198185941,0.218562,3.49887,0.00489076,0.0137406,0.482311,1.13312,0.718368,0.378405,1.29306,0.200523,0.389095,0.242323
7.244625850,0.0373093,3.76048,0.160776,0.0582596,0.194069,1.57799,0.439294,0.471864,1.22665,0.0420443,0.380852,0.299535
7.291065760,0.0213924,3.88679,0.125113,0.132728,0.0519905,1.7073,0.303851,0.658055,1.24787,0,0.0941164,0.769175
7.337505669,0.0308468,3.72239,0.126714,0.135564,0.0263981,1.60001,0.34115,0.772272,1.22165,0.00142845,0.0611545,0.867591
7.383945578,0.166233,3.66546,0.0111026,0.143514,0.152966,1.54725,0.261786,0.683203,1.05144,0,0.00888095,0.806409
7.430385488,0.0744505,3.71304,0.0052507,0.142299,0.82603,1.43724,0.00510045,0.373246,0.895637,0,0.0465533,0.880102
7.476825397,0.00554464,3.61374,0.0624498,0.130499,1.58709,1.07389,0.133586,0.108741,0.884356,0.272763,0.124469,0.65932
7.523265306,0.0173377,3.45275,0.0926706,0.123677,2.14612,0.604454,0.195508,0.0389138,0.821747,0.572556,0.109231,0.727684
7.569705215,0,3.03284,0.171109,0.102037,2.24158,0.501605,0.210796,0.0151591,0.749308,1.08724,0.115668,0.805082
7.616145125,0.00346367,2.5729,0.131782,0.0873473,2.22818,0.461812,0.230498,0.00548242,0.910498,1.62937,0.113007,0.855076
7.662585034,9.2001e-05,2.64184,0.106025,0.0530371,2.25873,0.456637,0.168058,0.00254637,0.945673,1.63799,0.0735628,1.24678
7.709024943,9.98172e-05,2.59638,0.0375325,0.019823,2.3671,0.519656,0.0347803,0.00173928,0.909949,1.46361,0.0589604,1.57861
7.755464853,0.0654293,2.59997,0.00839545,0.0128052,2.40718,0.633363,0,0.00103463,0.819396,1.39512,0.00251062,1.60638
7.801904762,0.0383754,2.61184,0.0167788,0.0427763,2.34691,0.629114,0.0017578,0.0118154,0.798745,1.42854,0.00103803,1.7361
7.848344671,0.0154558,2.46717,0.078264,0.0687509,2.36991,0.577571,0.0741161,0.0446031,0.810818,1.41787,0.000586229,1.81408
7.894784580,0.090002,2.32521,0.124844,0.074833,2.48262,0.558821,0.103479,0.0128019,0.747982,1.42288,0.0128278,1.83457
7.941224490,0.00316803,2.30648,0.26126,0.101731,2.53855,0.597163,0.0319481,0.00211181,0.638597,1.30567,0.0162141,1.88433
7.987664399,0,2.12226,0.191455,0.109505,2.62179,0.622338,0.0282236,0.0357893,0.823596,1.24337,0.027689,1.70756
8.034104308,0.0980469,1.69466,0.122174,0.105909,2.72193,0.642451,0.250073,0.140258,0.927064,1.27153,0.0503431,1.58047
8.080544218,0.254919,1.68021,0.0763779,0.112948,2.72299,0.46843,0.278913,0.138182,0.97207,1.32691,0.0589797,1.62968
8.126984127,0.212865,1.74569,0.11661,0.1236,2.47137,0.419874,0.394119,0.0261002,1.02954,1.37767,0.0358994,1.70067
8.173424036,0.119961,2.03934,0.0803649,0.119692,2.43575,0.402885,0.240224,0.0456915,0.894765,1.38752,0.008266,1.71328
8.219863946,0.0877818,2.16301,0.124375,0.082311,2.61382,0.392819,0.139336,0.181959,0.85102,0.984095,0.0865606,1.70144
8.266303855,0.0716936,2.06855,0.110885,0.0617697,2.73895,0.372408,0,0.303139,0.807378,0.988276,0.0923391,1.59056
8.312743764,0.119489,2.21695,0.158749,0.141224,2.47061,0.341959,0.0315176,0.187674,0.951494,1.77039,0.000601139,1.17874
8.359183673,0.0379405,2.59474,0.132199,0.106084,2.09691,0.396175,0.13364,0.0231019,1.04385,2.41581,0.0170904,0.655498
8.405623583,0.00840629,2.32225,0.105028,0.12043,1.91361,0.520723,0.162446,0.00713284,1.11297,2.40725,0.0443013,0.587187
8.452063492,0.0655658,2.20561,0.0912756,0.127037,1.84685,0.633489,0.113253,0.0288213,0.989347,2.40573,0.0354296,0.655064
8.498503401,0.0898412,2.36144,0.194537,0.168282,1.939,0.739729,0.0656197,0.0543909,0.719248,2.31855,0.0262728,0.669033
8.544943311,0.0234572,2.5708,0.265679,0.134532,1.96042,0.721263,0.183243,0.0305632,0.687517,2.08516,0.192237,0.516604
8.591383220,0.229837,2.63735,0.288829,0.143565,1.48353,0.869568,0.426083,0.00480996,0.737211,1.88407,0.340026,0.555811
8.637823129,0.346286,2.92238,0.250537,0.175155,0.870308,0.828927,0.322368,0.12387,0.852953,1.88337,0.471401,0.505833
8.684263039,0.237433,2.9522,0.0034824,0.27065,1.09579,0.782109,0.656155,0.254548,0.942348,1.63819,0.34301,0.565023
8.730702948,0.0922437,2.85731,0.155209,0.253352,1.69247,0.659719,1.35536,0.285995,0.905261,0.796869,0.0603051,1.1094
8.777142857,9.64994e-05,2.89043,0.15574,0.16945,2.28058,0.663103,1.19279,0.233222,0.843639,0.0175004,0.1093,1.54703
8.823582766,0.00620604,2.51546,0.241307,0.167478,2.60866,0.645545,0.845491,0.342929,1.00293,0.0113915,0.118006,1.51711
8.870022676,0.139736,2.3008,0.165885,0.132564,2.87763,0.502957,0.531017,0.127202,0.989502,0.0250307,0.0718127,1.33284
8.916462585,0.203643,1.86371,0.199036,0.432843,3.05817,0.395371,0.870973,0.0720327,0.94022,0.0110753,0.0389459,1.10838
8.962902494,0.174035,1.11402,0.161981,0.889345,2.74576,0.349288,1.35923,0.0810438,1.025,0.0267227,0.0368192,1.31943
9.009342404,0.00322959,0.764,0.121449,1.98403,1.88014,0.315241,1.76853,0.221353,0.91872,0.0158263,0.232352,1.4511
9.055782313,0,0.801098,0.0357804,2.70389,0.783264,0.267364,2.10735,0.267452,0.799769,0,0.414844,1.7325
9.102222222,0,0.982473,0.0180966,2.81525,0.875054,0.113497,2.13378,0.26752,0.634553,0,0.541901,1.76395
9.148662132,0.000166907,0.957657,0.00466493,2.77058,0.726203,0.107658,2.07153,0.381482,0.581758,0,0.551173,1.81499
9.195102041,0.00010091,1.11921,0.00176833,2.65318,0.682974,0.114433,2.10562,0.518393,0.329277,0,0.556342,1.81803
9.241541950,0.0946732,1.60926,0.00303956,2.2966,0.568752,0.143078,2.08198,0.667834,0,0,0.619137,1.81322
9.287981859,0.0588956,1.82524,0.00332818,1.58768,0.349595,0.19595,1.96189,0.71251,0,0,0.729432,2.17847
9.334421769,9.75995e-05,1.65199,0.00772839,1.32589,0.311958,0.211542,2.11865,0.651172,0,0,0.696751,2.39494
9.380861678,0,1.29723,0.00632773,1.29148,0.448619,0.33718,2.24214,0.624331,0,0,0.747685,2.46826
9.427301587,1.43492e-05,1.30051,0.137311,1.22215,0.509427,0.291991,2.12312,0.652023,0,0.0314372,0.817287,2.29145
9.473741497,0,1.46725,0.113697,1.02211,0.659443,0.258297,2.09774,0.702099,0,0.0219536,0.915617,2.17412
9.520181406,0.00548284,1.51343,0.132209,0.851967,0.972034,0.259303,2.1193,0.68042,0,0.00295162,1.02042,2.07886
